"EhMyb10_1","EhMyb10_2","EhMyb10_3","pEhEx_1","pEhEx_2","pEhEx_3"
575.561667650482,404.059347212334,9.4075717298587,527.295552663609,611.299228689624,179.524313523065
20.6198105233039,32.3967405337284,341.808439518199,14.778462798868,17.8412985331841,163.603197033252
110.271160624625,25.1974648595665,6.27171448657247,62.0695437552454,84.5114141045563,38.9792851991977
1421.87041260695,2232.67536844945,200.694863570319,908.579892874402,1705.25253348749,21.4111566587142
17.033756519251,17.0982797261344,18.8151434597174,33.6948951814189,28.1704713681854,2.74502008445054
69.9280530790305,77.39221349724,18.8151434597174,67.9809288747926,44.1337384768239,19.7641446080439
6.27559450709248,9.89900405197255,508.00887341237,6.5025236315019,3.75606284909139,121.329887732714
1891.64348713788,1825.9162928593,962.708173688874,1413.41218208373,1793.52001044114,1456.50765680946
17.9302700202642,15.2984608075939,6.27171448657247,20.6898479184151,13.1462199718199,14.2741044391428
9257.39841146242,6578.3381472654,899.991028823149,7159.86965679555,10044.6510741827,2829.01769903473
8.0686215091189,9.89900405197255,6.27171448657247,7.09366214345662,15.0242513963656,1.64701205067032
479.634723042068,60.2939337711056,0,323.943904551186,197.193299577298,23.0581687093845
2834.77569020377,6696.2262864298,13208.2307087216,3741.90678067337,2341.90518640848,16797.8759047866
6.27559450709248,14.3985513483237,59.5812876224384,7.09366214345662,0.939015712272848,26.9011968276153
449.153264007619,483.251379628115,90.9398600553008,500.694319625646,419.740023385963,236.620731279637
22.4128375253303,13.4986418890535,0,20.0987094064604,19.7193299577298,19.7641446080439
29.584945533436,37.7961972893497,12.5434289731449,41.3796958368303,36.6216127786411,57.0964177565713
150.61426817022,126.887233757103,429.612442330214,98.720131496438,116.437948321833,219.052602739153
193.646916218854,128.687052675643,203.830720813605,138.917550309359,123.011058307743,298.109181171329
9.86164851114533,4.49954729635116,21.9510007030036,7.68480065541134,2.81704713681854,14.2741044391428
15.2407295172246,19.7980081039451,109.755003515018,13.0050472630038,8.45114141045563,36.7832691316373
3.58605400405285,8.99909459270232,78.3964310821558,4.13796958368303,2.81704713681854,30.195220928956
452.739318011672,231.27673103245,14023.553591976,777.938281732409,1174.70865605333,1834.22242042985
211.577186239118,134.986418890535,6.27171448657247,199.804817040695,250.71719517685,20.8621526418241
35.8605400405285,17.0982797261344,34.4944296761486,31.9214796455548,7.51212569818278,64.7824739930328
118.339782133744,125.087414838562,56.4454303791522,134.188442213721,83.5723983922835,29.6462169120658
173.02710569555,129.586962134913,34.4944296761486,134.188442213721,110.803854048196,63.1354619423625
274.333131310043,356.364145871012,834.138026714138,212.218725791744,217.851645247301,431.517157275625
17.9302700202642,17.9981891854046,62.7171448657247,21.2809864303699,18.780314245457,10.9800803378022
1652.27438236735,1681.03086991679,288.498866382333,1140.89732807261,1438.572071202,719.744266142932
549.562776121099,456.254095850008,47.0378586492935,463.452593372499,281.704713681854,212.464554536472
137.166565655021,197.080171580181,34.4944296761486,109.360624711623,331.472546432315,3.29402410134065
221.438834750263,245.675282380773,18.8151434597174,149.558043524544,116.437948321833,14.2741044391428
15.2407295172246,14.3985513483237,31.3585724328623,15.9607398227774,18.780314245457,10.9800803378022
151.510781671233,170.982797261344,1589.87962234612,208.080756208061,264.802430860943,524.298836130053
18.8267835212774,32.3967405337284,1994.40520673004,27.7835100618718,18.780314245457,285.482088782856
25.9988915293831,33.2966499929986,65.8530021090109,28.3746485738265,44.1337384768239,52.7043856214504
40.3431075455945,49.4950202598628,18.8151434597174,49.0644964922416,34.7435813540954,12.0780883715824
60.9629180688984,82.7916702528614,78.3964310821558,59.1138511954718,56.3409427363709,72.4685302294943
751.278313849071,474.252285035412,357.487725734631,724.735815656485,1010.38090640558,662.098844369471
1.79302700202642,3.59963783708093,134.841861461308,8.27593916736606,6.57310998590994,29.6462169120658
6.27559450709248,10.7989135112428,3.13585724328623,11.2316317271396,11.2681885472742,22.5091646924944
27.7919185314096,80.9918513343209,0,43.7442498846492,4.69507856136424,0
1477.45424966977,1398.45929970594,1872.10677424188,848.874903166976,1047.00251918423,1281.9243794384
16.1372430182378,35.0964689115391,50.1737158925797,20.6898479184151,9.39015712272848,35.1362570809669
11.6546755131718,17.0982797261344,84.6681455687283,22.4632634542793,23.4753928068212,27.4502008445054
131.787484648942,141.285785105426,15.6792862164312,80.9859761377964,152.120545388201,4.39203213512087
8438.88158503736,6532.44276484262,495.465444439225,7580.76027730731,8980.74627217752,1021.1474714156
4.48256750506606,11.698822970513,1260.61461180107,14.1873242869132,8.45114141045563,125.172915850945
574.665154149469,426.55708369409,1116.3651786099,672.124488092515,1093.95330479787,870.171366770822
21.5163240243171,44.0955635042414,25.0868579462899,26.6012330379623,23.4753928068212,18.6661365742637
54863.0402080045,70024.6547541946,125136.383293337,36369.2058095021,54318.3028921352,61300.6905179157
443.77418300154,253.774467514205,100.347431785159,378.32864765102,509.885531764156,284.933084765966
44.8256750506606,31.4968310744581,3.13585724328623,47.8822194683322,68.5481469959179,1.64701205067032
122.82234963881,281.671660751583,849.817312930569,194.484570433102,240.388022341849,756.527535274569
307.504130847532,293.370483722096,382.57458368092,391.333694914024,404.715771989597,504.53469152201
160.475916681365,35.9963783708093,291.63472362562,137.735273285449,213.156566685936,208.072522401351
0,0,9.4075717298587,46.6999424444227,57.2799584486437,12.0780883715824
165.854997687444,149.384970238859,28.2227151895761,111.134040247487,91.0845240904663,43.3713173343186
9.86164851114533,11.698822970513,6.27171448657247,10.6404932151849,4.69507856136424,4.94103615201097
250.127266782686,498.549840435709,17711.3217100806,241.184512877525,502.373406065974,6275.11591305394
123.718863139823,152.984608075939,43.9020014060073,64.4340978030643,59.1579898731894,5.49004016890108
2831.18963619972,3117.28636691208,1332.73932839665,1512.13231358017,3324.11562144588,1438.93952826897
24.2058645273567,7.19927567416186,75.2605738388696,10.0493547032302,12.207204259547,19.7641446080439
93.237404105374,86.3913080899423,341.808439518199,101.084685544257,81.6943669677378,203.13148624934
9.86164851114533,8.09918513343209,871.768313633573,14.778462798868,22.5363770945484,182.818337624406
25.1023780283699,39.5960162078902,28.2227151895761,28.3746485738265,29.1094870804583,59.2924338241317
520.874344088676,461.653552605629,1533.43419196697,534.98035331902,811.309575403741,1223.72995364805
65.4454855739644,71.0928472823483,12.5434289731449,81.5771146497511,98.596649788649,9.33306828713184
147.028214166167,145.785332401778,37.6302869194348,112.907455783351,86.389445529102,32.9402410134065
311.090184851584,222.277636439747,34.4944296761486,279.608516154582,282.643729394127,31.8422329796263
429.429966985328,490.450655302277,81.5322883254421,435.669083310627,550.263207391889,331.598426201625
332.606508875902,284.371389129393,1941.09563359418,245.913620973163,236.631959492758,356.30360696168
167.648024689471,168.283068883533,47.0378586492935,179.11496912228,141.7913725532,52.7043856214504
4046.86194357364,2798.71841833042,4082.88613075868,3738.95108811359,4541.07998455149,3927.02573281494
90.5478636023344,97.1902216011851,25.0868579462899,97.5378544725285,59.1579898731894,37.3322731485274
732.451530327794,613.738251222298,200.694863570319,639.020731423051,670.457218562814,232.777703161406
158.682889679338,128.687052675643,762.013310118555,157.242844179955,189.681173879115,258.580891955241
110.271160624625,115.18841078659,131.706004218022,125.3213645344,147.425466826837,166.348217117703
1053.40336369052,501.249568813519,4158.14670459755,864.835642989753,1402.88947413563,1620.11085384271
9.86164851114533,12.5987324297832,407.66144162721,11.8227702390944,5.63409427363709,107.055783293571
235.783050766475,182.681620231857,78.3964310821558,419.117204975895,404.715771989597,242.659775465428
11.6546755131718,10.7989135112428,21.9510007030036,17.7341553586415,10.3291728350013,9.33306828713184
231.300483261409,167.383159424263,244.596864976326,280.199654666537,465.751793287333,451.830305900559
55.5838370628191,44.9954729635116,50.1737158925797,23.6455404781887,39.4386599154596,37.3322731485274
72.6175935820701,26.0973743188367,25.0868579462899,61.4784052432907,72.3042098450093,27.4502008445054
110.271160624625,59.3940243118353,28.2227151895761,96.9467159605738,108.92582262365,16.4701205067032
225.921402255329,180.881801313317,119.162575244877,135.37071923763,126.767121156834,34.0382490471867
230.403969760395,458.053914768548,3847.69683751221,377.14637062711,230.997865219121,409.007992583131
6.27559450709248,22.4977364817558,159.928719407598,13.5961857749585,13.1462199718199,92.7816788544283
39.4465940445813,47.6952013413223,134.841861461308,33.1037566694642,55.401927024098,88.3896467193074
20.6198105233039,8.99909459270232,21.9510007030036,21.8721249423246,35.6825970663682,24.7051807600549
78.8931880891626,36.8962878300795,210.102435300178,117.045425367034,178.412985331841,172.387261303494
686.72934177612,442.755453960954,413.933156113783,928.087463768908,1510.87628104701,642.334699761427
10.7581620121585,7.19927567416186,9.4075717298587,8.86707767932077,16.9022828209113,21.4111566587142
457.221885516738,421.157626938469,354.351868491344,430.93997521499,752.151585530551,489.162579049087
50.2047560567399,40.4959256671604,247.732722219612,102.858101080121,144.608419690019,261.325912039692
74.4106205840966,70.1929378230781,159.928719407598,49.0644964922416,54.4629113118252,27.4502008445054
46.618702052687,33.2966499929986,53.309573135866,63.8429592911096,80.7553512554649,147.133076526549
8.96513501013212,15.2984608075939,6.27171448657247,8.27593916736606,8.45114141045563,14.8231084560329
81.5827285922023,103.489587816077,21.9510007030036,83.94166869757,81.6943669677378,92.7816788544283
522.667371090702,241.175735084422,65.8530021090109,209.854171743925,382.179394895049,56.5474137396812
1090.16041723207,942.205203855933,203.830720813605,1617.35496870811,1641.39946505294,191.602401894648
2752.29644811056,3450.25286684207,1953.63906256732,1962.57985968966,2245.18656804438,2482.59616437707
16.1372430182378,15.2984608075939,0,7.09366214345662,13.1462199718199,0
11.6546755131718,25.1974648595665,34.4944296761486,23.6455404781887,25.3534242313669,29.0972128951757
284.194779821188,281.671660751583,0,224.041496030838,301.424043639584,70.2725141619339
15711.3991052565,15871.7031331491,589.541161737812,11465.1314393618,11553.6493238051,1385.13713461374
28.6884320324228,28.7971026966474,15.6792862164312,29.5569255977359,31.9265342172768,28.5482088782856
249.230753281673,356.364145871012,50.1737158925797,310.938857288182,244.14408519094,10.9800803378022
3.58605400405285,8.99909459270232,304.178152598765,4.13796958368303,3.75606284909139,87.8406427024173
80.686215091189,54.8944770154842,9.4075717298587,80.9859761377964,35.6825970663682,41.1753012667581
229.507456259382,91.7907648455637,50.1737158925797,183.252938705963,242.266053766395,126.270923884725
12.551189014185,14.3985513483237,1799.9820576463,21.2809864303699,48.8288170381881,259.678899989021
10951.8089283774,14455.2456442577,66144.6368326365,7502.13885521733,7298.96913149685,18956.0106951817
153.303808673259,135.886328349805,0,120.592256438763,116.437948321833,58.1944257903515
7.17210800810569,21.5978270224856,28.2227151895761,10.0493547032302,2.81704713681854,33.4892450302966
86.9618095982815,40.4959256671604,28.2227151895761,70.9366214345662,57.2799584486437,36.7832691316373
28.6884320324228,44.9954729635116,122.298432488163,19.5075708945057,11.2681885472742,223.444634874274
173.923619196563,232.17664049172,341.808439518199,156.060567156046,147.425466826837,327.206394066505
14.3442160162114,20.6979175632153,6.27171448657247,19.5075708945057,27.2314556559126,34.5872530640768
2138.18469991651,1599.1391091232,624.03559141396,1541.09810066595,1777.5567433325,579.748241835954
9.86164851114533,6.29936621489162,159.928719407598,2.95569255977359,3.75606284909139,134.505984138077
34.067513038502,26.0973743188367,43.9020014060073,30.1480641096906,30.987518505004,12.0780883715824
38.5500805435681,52.1947486376735,15.6792862164312,30.7392026216454,24.414408519094,13.7251004222527
60.9629180688984,43.1956540449711,100.347431785159,96.9467159605738,76.9992884063735,115.290843546923
164.958484186431,48.5951108005925,1367.2337580728,147.78462798868,314.570263611404,271.756988360604
106.685106620572,149.384970238859,442.155871303359,83.94166869757,86.389445529102,189.406385827087
49.3082425557266,98.0901310604553,31.3585724328623,35.4683107172831,0,29.6462169120658
61.8594315699116,66.5932999859972,6.27171448657247,61.4784052432907,55.401927024098,5.49004016890108
1806.47470454162,2139.98469414461,413.933156113783,1585.43348906255,1356.87770423427,856.995270365459
19.7232970222907,31.4968310744581,0,47.2910809563775,56.3409427363709,7.68605623646152
25.9988915293831,22.4977364817558,40.766144162721,24.2366789901434,23.4753928068212,169.093237202153
8.96513501013212,12.5987324297832,84.6681455687283,16.5518783347321,16.9022828209113,58.7434298072416
36.7570535415417,32.3967405337284,3.13585724328623,27.192371549917,31.9265342172768,15.9211164898131
75.3071340851098,83.6915797121316,0,47.8822194683322,36.6216127786411,3.84302811823076
8.96513501013212,8.09918513343209,0,8.86707767932077,4.69507856136424,4.39203213512087
34.9640265395153,12.5987324297832,0,0,0,29.6462169120658
1.79302700202642,7.19927567416186,87.8040028120145,5.91138511954718,4.69507856136424,49.4103615201097
332.606508875902,298.769940477717,385.710440924207,413.205819856348,562.470411651436,1689.28535997086
101.306025614493,101.689768897536,18.8151434597174,115.27200983117,74.182241269555,23.0581687093845
248.33423978066,83.6915797121316,116.026718001591,307.983164728408,555.897301665526,109.251799361132
88.754836600308,17.0982797261344,3.13585724328623,36.0594492292378,98.596649788649,29.0972128951757
17465.8760267394,14654.1256347565,5459.52746056133,11152.4191665377,13238.2435116226,9482.94638374284
51.9977830587663,26.997283778107,75.2605738388696,62.6606822672001,60.0970055854623,79.6055824490657
22.4128375253303,88.1911270084828,116.026718001591,62.0695437552454,3.75606284909139,191.053397877758
165.854997687444,90.8908553862934,357.487725734631,209.26303323197,288.277823667764,221.248618806714
31.3779725354624,31.4968310744581,0,27.7835100618718,22.5363770945484,17.0191245235934
103.099052616519,121.487777001481,181.879720110602,104.04037810403,91.0845240904663,204.22949428312
116.546755131718,71.9927567416186,272.819580165902,120.592256438763,174.65692248275,345.872530640768
5.37908100607927,0.899909459270232,62.7171448657247,14.778462798868,20.6583456700027,16.4701205067032
4921.85912056253,3590.63874248823,2204.50764203022,4260.92639416961,6144.91882111352,1684.34432381885
221.438834750263,235.776278328801,141.11357594788,154.878290132136,142.730388265473,81.252594499736
11.6546755131718,16.1983702668642,25.0868579462899,18.916432382551,15.0242513963656,3.84302811823076
74.4106205840966,51.2948391784032,59.5812876224384,82.7593916736606,77.9383041186464,56.5474137396812
15.2407295172246,15.2984608075939,0,26.6012330379623,38.4996442031868,4.94103615201097
158.682889679338,170.982797261344,25.0868579462899,133.006165189812,139.913341128654,6.03904418579119
8.96513501013212,15.2984608075939,0,10.6404932151849,23.4753928068212,9.33306828713184
16.1372430182378,13.4986418890535,0,17.1430168466868,11.2681885472742,9.33306828713184
7.17210800810569,8.99909459270232,65.8530021090109,4.72910809563775,1.8780314245457,11.5290843546923
45.7221885516738,45.8953824227818,116.026718001591,39.6062803009661,49.7678327504609,27.4502008445054
22.4128375253303,17.0982797261344,6.27171448657247,22.4632634542793,51.6458641750066,1.64701205067032
1464.00654715457,1478.55124158099,235.189293246467,1289.8642330852,1661.11879501067,317.873325779373
8.96513501013212,7.19927567416186,43.9020014060073,9.45821619127549,14.0852356840927,18.1171325573736
5159.43519833103,7458.44959843168,2646.66351333358,4357.87311013018,4670.66415284515,3531.19383663718
147.028214166167,187.181167528208,18.8151434597174,163.745367811457,134.279246855017,52.1553816045603
117.443268632731,50.394929719133,47.0378586492935,105.22265512794,88.2674769536477,26.9011968276153
183.785267707708,179.981891854046,12.5434289731449,142.464381381087,166.205781072294,9.88207230402195
17.033756519251,29.6970121559177,3.13585724328623,15.9607398227774,26.2924399436397,14.2741044391428
135.373538652995,123.287595920022,84.6681455687283,117.045425367034,94.8405869395577,108.153791327351
31579.6880731904,58147.649710746,3803.7948361062,21998.6285838829,14667.4254257019,1079.89090122284
7615.88219110723,14259.0653821368,1266.88632628764,5242.8074625264,3524.12596816,358.499623029241
95.9269446084136,186.281258068938,12.5434289731449,111.134040247487,45.0727541890967,49.4103615201097
15.2407295172246,26.0973743188367,3.13585724328623,8.86707767932077,32.8655499295497,2.19601606756043
693.004936283213,412.158532345766,194.423149083746,610.054944337269,423.496086235054,364.538667215032
60.9629180688984,49.4950202598628,40.766144162721,49.0644964922416,42.2557070522782,74.1155422801646
81.5827285922023,56.6942959340246,100.347431785159,118.818840902898,174.65692248275,158.113156864351
489.496371553214,77.39221349724,1128.90860758304,522.566444567971,595.335961580986,389.792851991977
8.96513501013212,8.99909459270232,0,7.68480065541134,5.63409427363709,4.94103615201097
27.7919185314096,22.4977364817558,50.1737158925797,25.4189560140529,31.9265342172768,47.7633494694394
17.9302700202642,9.89900405197255,3.13585724328623,7.68480065541134,30.0485027927311,11.5290843546923
76.203647586123,55.7943864747544,18.8151434597174,54.3847430998341,50.7068484627338,33.4892450302966
8.0686215091189,11.698822970513,3.13585724328623,9.45821619127549,6.57310998590994,1.64701205067032
14107.5364519439,16904.7991923913,13248.9968528843,11099.8078389737,10112.2602054663,15187.0981192311
10.7581620121585,16.1983702668642,6.27171448657247,5.32024660759247,13.1462199718199,1.09800803378022
105.788593119559,76.4923040379697,1583.60790785955,82.7593916736606,92.0235398027391,289.874120917977
8.0686215091189,16.1983702668642,18.8151434597174,31.3303411336001,47.8898013259153,64.7824739930328
7.17210800810569,17.0982797261344,254.004436706185,11.2316317271396,15.0242513963656,36.7832691316373
277.919185314096,279.871841833042,203.830720813605,311.529995800137,323.960420734133,315.128305694922
15.2407295172246,23.397645941026,81.5322883254421,14.778462798868,12.207204259547,32.3912369965164
10.7581620121585,5.39945675562139,116.026718001591,10.0493547032302,15.0242513963656,47.7633494694394
55.5838370628191,85.4913986306721,59.5812876224384,76.2568680421587,62.9140527222808,132.858972087406
26.8954050303963,95.3904026826446,75.2605738388696,37.832864765102,7.51212569818278,43.9203213512087
21.5163240243171,24.2975554002963,18.8151434597174,24.8278175020982,22.5363770945484,18.6661365742637
199.922510725946,251.074739136395,890.58345709329,270.150299963306,335.228609281407,1304.4335441309
1962.46805371792,1262.57297135614,210.102435300178,1789.96741419889,1764.41052336068,323.363365948274
19.7232970222907,26.0973743188367,9.4075717298587,30.7392026216454,19.7193299577298,15.9211164898131
160.475916681365,98.9900405197255,925.077886769439,170.839029954914,164.327749647748,326.108386032724
29.584945533436,11.698822970513,0,20.6898479184151,21.5973613822755,25.254184776945
22.4128375253303,18.8980986446749,3.13585724328623,25.4189560140529,17.8412985331841,14.2741044391428
148.821241168193,125.987324297833,78.3964310821558,131.823888165902,211.278535261391,154.27012874612
155.096835675286,122.387686460752,3.13585724328623,91.6264693529813,91.0845240904663,20.8621526418241
98.6164851114533,197.980081039451,72.1247165955834,138.326411797404,54.4629113118252,93.3306828713184
205.301591732025,214.178451306315,2527.5009380887,141.873242869132,171.839875345931,200.93547018178
252.816807285726,53.9945675562139,9.4075717298587,205.125063648287,318.326326460495,20.8621526418241
24.2058645273567,26.0973743188367,0,19.5075708945057,26.2924399436397,0.549004016890108
17.033756519251,43.1956540449711,25.0868579462899,18.3252938705963,11.2681885472742,5.49004016890108
17063.3414647845,16104.7796831001,5061.27359066398,11723.458969086,15105.006747621,13721.2573941345
146.131700665153,225.877274276828,31.3585724328623,102.858101080121,231.936880931393,5.49004016890108
1.79302700202642,3.59963783708093,134.841861461308,8.27593916736606,6.57310998590994,29.6462169120658
32290.6232794939,25833.7008472706,288818.723821149,22718.6352914437,34532.302818834,42086.6479347957
115.650241630704,74.6924851194293,40.766144162721,62.0695437552454,76.0602726941007,82.3506025335163
85.1687825962551,68.3931189045376,31.3585724328623,75.6657295302039,61.0360212977351,12.6270923884725
10.7581620121585,5.39945675562139,34.4944296761486,11.2316317271396,10.3291728350013,12.6270923884725
369.363562417443,286.171208047934,43.9020014060073,342.860336933737,304.241090776403,230.032683076955
10.7581620121585,10.7989135112428,25.0868579462899,11.8227702390944,14.0852356840927,18.1171325573736
10.7581620121585,8.99909459270232,0,8.86707767932077,6.57310998590994,4.94103615201097
8.96513501013212,11.698822970513,28.2227151895761,11.8227702390944,4.69507856136424,12.6270923884725
305.711103845505,354.564326952471,1235.52775385478,419.117204975895,324.899436446405,403.51795241423
10.7581620121585,15.2984608075939,9.4075717298587,8.86707767932077,5.63409427363709,12.0780883715824
51.9977830587663,54.8944770154842,429.612442330214,73.3011754823851,54.4629113118252,165.799213100813
11.6546755131718,20.6979175632153,6.27171448657247,10.0493547032302,7.51212569818278,2.19601606756043
90.5478636023344,53.0946580969437,9.4075717298587,72.7100369704304,58.2189741609166,8.78406427024173
119.236295634757,90.8908553862934,21.9510007030036,131.232749653947,194.37625244048,136.702000205637
494.875452559293,358.163964789552,147.385290434453,635.473900351322,618.811354387807,374.969743535944
17.033756519251,27.8971932373772,103.483289028446,22.4632634542793,7.51212569818278,44.4693253680988
240.265618271541,177.282163476236,1887.78606045831,248.869313532936,327.716483583224,371.126715417713
14.3442160162114,10.7989135112428,9.4075717298587,12.4139087510491,9.39015712272848,11.5290843546923
606.043126684931,311.3686729075,1984.99763500019,282.564208714355,501.434390353701,497.946643319328
56.4803505638323,65.6933905267269,34.4944296761486,62.6606822672001,67.6091312836451,110.898811411802
17.9302700202642,12.5987324297832,34.4944296761486,9.45821619127549,4.69507856136424,63.1354619423625
20.6198105233039,35.0964689115391,235.189293246467,33.6948951814189,30.0485027927311,88.9386507361975
7.17210800810569,19.7980081039451,0,7.09366214345662,11.2681885472742,1.09800803378022
906.375149524357,911.608282240745,181.879720110602,541.482876950522,687.359501383725,488.613575032196
47.5152155537002,15.2984608075939,0,102.858101080121,116.437948321833,71.9195262126042
897.410014514225,764.023130920427,291.63472362562,1240.79973659295,427.252149084146,187.210369759527
51.9977830587663,44.0955635042414,40.766144162721,38.4240032770567,33.8045656418225,82.8996065504064
8.96513501013212,25.1974648595665,28.2227151895761,13.5961857749585,7.51212569818278,18.6661365742637
18945.1233034112,13693.9222417151,1110.09346412333,9757.92341683653,12685.1632570939,6068.69040270326
129.994457646916,98.9900405197255,3.13585724328623,71.5277599465209,67.6091312836451,6.03904418579119
37.6535670425549,21.5978270224856,37.6302869194348,38.4240032770567,31.9265342172768,46.1163374187691
89.6513501013212,91.7907648455637,9.4075717298587,57.3404356596077,108.92582262365,2.19601606756043
37.6535670425549,40.4959256671604,3.13585724328623,26.6012330379623,41.3166913400053,2.74502008445054
206.198105233039,123.287595920022,59.5812876224384,153.696013108227,80.7553512554649,129.015943969175
156.889862677312,235.776278328801,1367.2337580728,234.090850734068,239.449006629576,1820.4973200076
11.6546755131718,22.4977364817558,15.6792862164312,14.1873242869132,9.39015712272848,8.78406427024173
53.7908100607927,21.5978270224856,21.9510007030036,44.9265269085586,71.3651941327364,30.7442249458461
22690.7567106444,28157.2670711063,52418.9896787727,16862.8171920203,19814.1705446694,19606.5804551964
33.1709995374888,21.5978270224856,3.13585724328623,18.3252938705963,16.9022828209113,6.03904418579119
69.0315395780173,76.4923040379697,68.9888593522971,59.1138511954718,40.3776756277325,49.4103615201097
46.618702052687,32.3967405337284,59.5812876224384,45.5176654205133,31.9265342172768,87.2916386855272
572.872127147442,335.666228307797,611.492162440815,778.529420244364,899.577052357388,1724.42161705183
6.27559450709248,8.99909459270232,34.4944296761486,7.09366214345662,0,7.68605623646152
38.5500805435681,45.8953824227818,498.601301682511,18.3252938705963,40.3776756277325,525.945848180724
1.79302700202642,6.29936621489162,31.3585724328623,6.5025236315019,3.75606284909139,12.0780883715824
132.683998149955,113.388591868049,0,80.3948376258417,89.2064926659206,4.94103615201097
8817.21028246494,9452.64896017452,711.839594225975,6156.11646349644,6655.74336858995,2947.60256668299
9.86164851114533,13.4986418890535,0,9.45821619127549,6.57310998590994,5.49004016890108
19.7232970222907,46.7952918820521,50.1737158925797,33.6948951814189,9.39015712272848,57.0964177565713
43.0326480486342,29.6970121559177,8745.9058515253,42.5619728607397,137.096293991836,744.998450919877
12.551189014185,6.29936621489162,9.4075717298587,14.778462798868,16.9022828209113,12.6270923884725
34.067513038502,41.3958351264307,169.336291137457,38.4240032770567,33.8045656418225,49.4103615201097
97.7199716104401,66.5932999859972,12.5434289731449,90.4441923290719,87.3284612413749,13.7251004222527
220.54232124925,132.286690512724,42741.7342259914,360.594492292378,1186.91586031288,2132.88060561807
164.958484186431,81.8917607935911,1828.20477283587,416.161512416122,723.042098450093,711.50920588958
4.48256750506606,6.29936621489162,109.755003515018,6.5025236315019,4.69507856136424,24.1561767431648
8.0686215091189,12.5987324297832,6.27171448657247,7.68480065541134,8.45114141045563,2.74502008445054
860.652960972683,644.335172837486,1016.01774682474,396.062803009661,429.130180508692,530.886884332735
